"name","propertyName","rental","pricePerSizeUnitBuiltUp","address","lat","lng","city","district","bedrooms","bathrooms","builtUp","carParks","furnishing","postedDate","buildingId","unitType","propertyType"
"Arte Condominium, Kuchai Lama","Arte Condominium","2500","1.67","Jalan Kuchai Maju 12, Kuchai Lama, 58200, Kuala Lumpur","3.087846","101.687093","Kuala Lumpur","Kuchai Lama","3","3","1,496","2","Fully furnished","2021-05-03T05:31:27.546Z","2473","NULL","Condominium"
"Arte Condominium, Kuchai Lama","Arte Condominium","2800","1.37","Jalan Kuchai Maju 12, Kuchai Lama, 58200, Kuala Lumpur","3.087846","101.687093","Kuala Lumpur","Kuchai Lama","4","4","2,045","2","Fully furnished","2021-05-03T05:19:55.630Z","2473","NULL","Condominium"
"Arte Condominium, Kuchai Lama","Arte Condominium","2700","1.56","Jalan Kuchai Maju 12, Kuchai Lama, 58200, Kuala Lumpur","3.087846","101.687093","Kuala Lumpur","Kuchai Lama","4","3","1,733","2","Fully furnished","2021-05-03T05:17:02.052Z","2473","NULL","Condominium"
"Arte Condominium, Kuchai Lama","Arte Condominium","2500","1.67","Jalan Kuchai Maju 12, Kuchai Lama, 58200, Kuala Lumpur","3.087846","101.687093","Kuala Lumpur","Kuchai Lama","3+1","2","1,496","2","Fully furnished","2021-05-03T04:55:55.853Z","2473","Corner lot","Condominium"
"Arte Condominium, Kuchai Lama","Arte Condominium","3800","1.31","Jalan Kuchai Maju 12, Kuchai Lama, 58200, Kuala Lumpur","3.087846","101.687093","Kuala Lumpur","Kuchai Lama","5+1","3","2,900","2","Fully furnished","2021-05-03T04:55:49.283Z","2473","Corner lot","Condominium"
"GenKL, Kuchai Lama","GenKL","3000","2.59","Jalan Kuchai Lama, Taman Lien Hoe, Kuchai Lama, 58100, Kuala Lumpur","3.092456","101.678038","Kuala Lumpur","Kuchai Lama","3","2","1,157","2","Fully furnished","2021-05-03T03:38:29.268Z","5001","Intermediate","Condominium"
"GenKL, Kuchai Lama","GenKL","3000","2.19","Jalan Kuchai Lama, Taman Lien Hoe, Kuchai Lama, 58100, Kuala Lumpur","3.092456","101.678038","Kuala Lumpur","Kuchai Lama","3+1","3","1,370","2","Partly furnished","2021-05-03T03:37:45.804Z","5001","Intermediate","Condominium"
"Dynasty Garden Condominium, Kuchai Entreprenuner Park, Kuchai Lama","Dynasty Garden Condominium","1500","NULL","Jalan Kuchai Maju 12, Kuchai Entreprenuner Park, 58200, Kuala Lumpur","3.088645","101.686102","Kuala Lumpur","Kuchai Lama","3+1","2","1,400","1","Partly Furnished","2021-05-03T03:14:00Z","1729","NULL","Condominium"
"Kuchai Brem Park 2, Taman Gembira, Kuchai Lama","Kuchai Brem Park 2","1500","1.36","Jalan Selesa 2, Taman Gembira, 58200, Kuala Lumpur","3.085656","101.687235","Kuala Lumpur","Kuchai Lama","3","2","1,100","1","Partly furnished","2021-05-02T13:37:10.331Z","6300","Intermediate","Condominium"
"Kuchai Avenue, Kuchai Entrepreneurs Park, Kuchai Lama","Kuchai Avenue","1720","1.84","Jalan Kuchai Maju 13, Kuchai Entrepreneurs Park, 57100, Kuala Lumpur","3.08683","101.692462","Kuala Lumpur","Kuchai Lama","2+1","2","936","2","NULL","2021-05-02T10:33:25.935Z","1931","NULL","Serviced Residence"
