"name","propertyName","rental","pricePerSizeUnitBuiltUp","address","lat","lng","city","district","bedrooms","bathrooms","builtUp","carParks","furnishing","postedDate","buildingId","unitType","propertyType"
"The Plaza Condominium @ TTDI, Taman Tun Dr Ismail","The Plaza Condominium @ TTDI","3800","2.07","Jalan Wan Kadir 3, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.137082","101.63131","Kuala Lumpur","Taman Tun Dr Ismail","3+1","4","1,836","2","Fully furnished","2021-05-05T01:13:30.841Z","1572","Corner lot","Condominium"
"The Plaza Condominium @ TTDI, Taman Tun Dr Ismail","The Plaza Condominium @ TTDI","3600","1.97","Jalan Wan Kadir 3, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.137082","101.63131","Kuala Lumpur","Taman Tun Dr Ismail","3+1","4","1,826","2","Fully furnished","2021-05-05T01:12:13.377Z","1572","Intermediate","Condominium"
"The Plaza Condominium @ TTDI, Taman Tun Dr Ismail","The Plaza Condominium @ TTDI","3800","2.08","Jalan Wan Kadir 3, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.137082","101.63131","Kuala Lumpur","Taman Tun Dr Ismail","3+1","4","1,826","2","Fully furnished","2021-05-05T01:12:13.358Z","1572","Intermediate","Condominium"
"The Plaza Condominium @ TTDI, Taman Tun Dr Ismail","The Plaza Condominium @ TTDI","3800","2.05","Jalan Wan Kadir 3, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.137082","101.63131","Kuala Lumpur","Taman Tun Dr Ismail","3+1","4","1,850","2","Fully furnished","2021-05-05T01:12:12.741Z","1572","Intermediate","Condominium"
"Taman Tun Dr Ismail","NULL","8000","2","Lengkok Aminuddin Baki, Taman Tun Dr Ismail, TTDI, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.1545683","101.6196067","Kuala Lumpur","Taman Tun Dr Ismail","4+1","4","4,000","5","Partly furnished","2021-05-05T01:12:12.439Z","NULL","Intermediate","Bungalow"
"The Plaza Condominium @ TTDI, Taman Tun Dr Ismail","The Plaza Condominium @ TTDI","4000","2.16","Jalan Wan Kadir 3, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.137082","101.63131","Kuala Lumpur","Taman Tun Dr Ismail","3+1","3","1,850","2","Fully furnished","2021-05-05T01:12:12.137Z","1572","Intermediate","Condominium"
"The Plaza Condominium @ TTDI, Taman Tun Dr Ismail","The Plaza Condominium @ TTDI","3900","2.11","Jalan Wan Kadir 3, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.137082","101.63131","Kuala Lumpur","Taman Tun Dr Ismail","3+1","4","1,850","2","Fully furnished","2021-05-05T01:12:12.127Z","1572","NULL","Condominium"
"The Plaza Condominium @ TTDI, Taman Tun Dr Ismail","The Plaza Condominium @ TTDI","3800","2.05","Jalan Wan Kadir 3, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.137082","101.63131","Kuala Lumpur","Taman Tun Dr Ismail","3+1","4","1,850","2","Fully furnished","2021-05-05T01:12:11.734Z","1572","Corner lot","Condominium"
"The Plaza Condominium @ TTDI, Taman Tun Dr Ismail","The Plaza Condominium @ TTDI","3500","1.91","Jalan Wan Kadir 3, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.137082","101.63131","Kuala Lumpur","Taman Tun Dr Ismail","3+1","4","1,836","2","Fully furnished","2021-05-05T01:12:11.641Z","1572","Intermediate","Condominium"
"The Plaza Condominium @ TTDI, Taman Tun Dr Ismail","The Plaza Condominium @ TTDI","3350","1.83","Jalan Wan Kadir 3, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.137082","101.63131","Kuala Lumpur","Taman Tun Dr Ismail","3+1","4","1,830","2","Fully furnished","2021-05-05T01:12:11.578Z","1572","Intermediate","Condominium"
"Glomac Damansara, Taman Tun Dr Ismail","Glomac Damansara","3100","3.03","Jalan Damansara, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.133404","101.630096","Kuala Lumpur","Taman Tun Dr Ismail","3","2","1,022","1","Fully furnished","2021-05-04T13:35:33.376Z","2177","Intermediate","Serviced Residence"
"TTDI Ascencia, Taman Tun Dr Ismail","TTDI Ascencia","3800","3.79","Jalan Damansara, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.136129","101.629988","Kuala Lumpur","Taman Tun Dr Ismail","3","2","1,003","2","Fully furnished","2021-05-04T11:36:59.951Z","2797","Corner lot","Serviced Residence"
"Glomac Damansara, Taman Tun Dr Ismail","Glomac Damansara","3000","2.28","Jalan Damansara, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.133404","101.630096","Kuala Lumpur","Taman Tun Dr Ismail","3","2","1,313","4","Partly furnished","2021-05-04T05:06:59.188Z","2177","NULL","Serviced Residence"
"Glomac Damansara, Taman Tun Dr Ismail","Glomac Damansara","3000","2.28","Jalan Damansara, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.133404","101.630096","Kuala Lumpur","Taman Tun Dr Ismail","3","2","1,313","4","Fully furnished","2021-05-04T05:06:59.109Z","2177","NULL","Serviced Residence"
"Glomac Damansara, Taman Tun Dr Ismail","Glomac Damansara","2800","2.67","Jalan Damansara, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.133404","101.630096","Kuala Lumpur","Taman Tun Dr Ismail","3","2","1,050","2","Fully furnished","2021-05-04T02:47:38.919Z","2177","NULL","Serviced Residence"
"TTDI Ascencia, Taman Tun Dr Ismail","TTDI Ascencia","3000","2.86","Jalan Damansara, Taman Tun Dr Ismail, 60000, Kuala Lumpur","3.136129","101.629988","Kuala Lumpur","Taman Tun Dr Ismail","3","2","1,050","2","Fully furnished","2021-05-04T02:45:44.509Z","2797","Corner lot","Serviced Residence"
