"name","propertyName","rental","pricePerSizeUnitBuiltUp","address","lat","lng","city","district","bedrooms","bathrooms","builtUp","carParks","furnishing","postedDate","buildingId","unitType","propertyType"
"Villa Scott, Brickfields","Villa Scott","2400","1.6","Jalan Scott, Brickfields, 50470, Kuala Lumpur","3.133986","101.692704","Kuala Lumpur","Brickfields","4","3","1,500","1","Partly furnished","2021-05-06T00:31:32.974Z","1540","Corner lot","Condominium"
"Villa Scott, Brickfields","Villa Scott","2500","1.67","Jalan Scott, Brickfields, 50470, Kuala Lumpur","3.133986","101.692704","Kuala Lumpur","Brickfields","3+1","3","1,500","1","NULL","2021-05-06T00:31:25.035Z","1540","Corner lot","Condominium"
"Villa Scott, Brickfields","Villa Scott","2100","1.62","Jalan Scott, Brickfields, 50470, Kuala Lumpur","3.133986","101.692704","Kuala Lumpur","Brickfields","3","2","1,300","1","Fully furnished","2021-05-06T00:31:19.503Z","1540","Corner lot","Condominium"
"Villa Scott, Brickfields","Villa Scott","2400","1.6","Jalan Scott, Brickfields, 50470, Kuala Lumpur","3.133986","101.692704","Kuala Lumpur","Brickfields","3+1","3","1,500","1","Fully furnished","2021-05-06T00:31:07.316Z","1540","Corner lot","Condominium"
"Villa Scott, Brickfields","Villa Scott","2400","1.6","Jalan Scott, Brickfields, 50470, Kuala Lumpur","3.133986","101.692704","Kuala Lumpur","Brickfields","3+1","3","1,500","1","Fully furnished","2021-05-06T00:30:49.188Z","1540","NULL","Condominium"
"Villa Scott, Brickfields","Villa Scott","2400","1.52","Jalan Scott, Brickfields, 50470, Kuala Lumpur","3.133986","101.692704","Kuala Lumpur","Brickfields","3+1","3","1,580","1","NULL","2021-05-06T00:30:43.852Z","1540","Corner lot","Condominium"
"Scott Sentral, Brickfields","Scott Sentral","1800","1.89","Jalan Scott, Brickfields, 50470, Kuala Lumpur","3.134496","101.6925","Kuala Lumpur","Brickfields","2","1","950","1","Fully furnished","2021-05-06T00:30:03.314Z","1737","NULL","Serviced Residence"
"Scott Sentral, Brickfields","Scott Sentral","2400","1.85","Jalan Scott, Brickfields, 50470, Kuala Lumpur","3.134496","101.6925","Kuala Lumpur","Brickfields","3","2","1,300","1","Fully furnished","2021-05-06T00:29:57.087Z","1737","NULL","Serviced Residence"
"Scott Sentral, Brickfields","Scott Sentral","1800","1.89","Jalan Scott, Brickfields, 50470, Kuala Lumpur","3.134496","101.6925","Kuala Lumpur","Brickfields","2","1","950","1","NULL","2021-05-06T00:29:48.045Z","1737","NULL","Serviced Residence"
"Scott Sentral, Brickfields","Scott Sentral","2100","1.4","Jalan Scott, Brickfields, 50470, Kuala Lumpur","3.134496","101.6925","Kuala Lumpur","Brickfields","3","2","1,500","1","Partly furnished","2021-05-06T00:29:25.871Z","1737","NULL","Serviced Residence"
"Scott Sentral, Brickfields","Scott Sentral","2400","1.71","Jalan Scott, Brickfields, 50470, Kuala Lumpur","3.134496","101.6925","Kuala Lumpur","Brickfields","3","2","1,400","1","Fully furnished","2021-05-06T00:29:18.631Z","1737","NULL","Serviced Residence"
"Sri Impian Condominium, Brickfields","Sri Impian Condominium","2200","1.38","No. 38, Jalan Ang Seng, Brickfields, 50470, Kuala Lumpur","3.128953","101.681302","Kuala Lumpur","Brickfields","3+1","2","1,600","1","Fully furnished","2021-05-06T00:25:02.996Z","1738","NULL","Condominium"
"Sri Impian Condominium, Brickfields","Sri Impian Condominium","2200","1.39","No. 38, Jalan Ang Seng, Brickfields, 50470, Kuala Lumpur","3.128953","101.681302","Kuala Lumpur","Brickfields","3+1","2","1,580","1","Partly furnished","2021-05-06T00:24:56.431Z","1738","NULL","Condominium"
"Sri Impian Condominium, Brickfields","Sri Impian Condominium","2500","1.67","No. 38, Jalan Ang Seng, Brickfields, 50470, Kuala Lumpur","3.128953","101.681302","Kuala Lumpur","Brickfields","3+1","2","1,500","1","Fully furnished","2021-05-06T00:24:37.839Z","1738","NULL","Condominium"
"Sri Impian Condominium, Brickfields","Sri Impian Condominium","2400","1.55","No. 38, Jalan Ang Seng, Brickfields, 50470, Kuala Lumpur","3.128953","101.681302","Kuala Lumpur","Brickfields","3+1","2","1,550","1","Fully furnished","2021-05-06T00:22:51.309Z","1738","NULL","Condominium"
"Establishment Bangsar (Menara Teguh Bangsar), Brickfields","Establishment Bangsar (Menara Teguh Bangsar)","2300","2.74","58, Jalan Ang Seng, Brickfields, 50470, Kuala Lumpur","3.127728","101.680176","Kuala Lumpur","Brickfields","2+1","2","838","NULL","Fully furnished","2021-05-05T10:16:10.918Z","4143","NULL","Serviced Residence"
"Establishment Bangsar (Menara Teguh Bangsar), Brickfields","Establishment Bangsar (Menara Teguh Bangsar)","1700","2.9","58, Jalan Ang Seng, Brickfields, 50470, Kuala Lumpur","3.127728","101.680176","Kuala Lumpur","Brickfields","1","1","586","NULL","Fully furnished","2021-05-05T10:15:46.039Z","4143","NULL","Serviced Residence"
