"name","propertyName","rental","pricePerSizeUnitBuiltUp","address","lat","lng","city","district","bedrooms","bathrooms","builtUp","carParks","furnishing","postedDate","buildingId","unitType","propertyType"
"Residensi Seri Wahyu, Kepong","Residensi Seri Wahyu","1099","NULL","Jalan Sibu, Taman Wahyu, 68100, Kuala Lumpur., 68100, Kuala Lumpur","3.213338","101.669742","Kuala Lumpur","Kepong","3","2","805","1","Partly Furnished","2021-05-14T01:25:00Z","4512","NULL","Condominium"
"Residensi Seri Wahyu, Kepong","Residensi Seri Wahyu","1000","NULL","Jalan Sibu, Taman Wahyu, 68100, Kuala Lumpur., 68100, Kuala Lumpur","3.213338","101.669742","Kuala Lumpur","Kepong","3","2","805","2","Partly Furnished","2021-05-14T01:25:00Z","4512","NULL","Condominium"
"The Henge, Taman Metropolitan Kepong, Kepong","The Henge","1550","1.41","Jalan Taman, Taman Metropolitan Kepong, 52100, Kuala Lumpur","3.221135","101.642169","Kuala Lumpur","Kepong","3","2","1,100","2","Partly furnished","2021-05-13T18:32:49.671Z","4083","NULL","Condominium"
"The Henge, Taman Metropolitan Kepong, Kepong","The Henge","1800","1.38","Jalan Taman, Taman Metropolitan Kepong, 52100, Kuala Lumpur","3.221135","101.642169","Kuala Lumpur","Kepong","3+1","2","1,300","2","Partly furnished","2021-05-13T18:32:46.509Z","4083","NULL","Condominium"
"The Henge, Taman Metropolitan Kepong, Kepong","The Henge","1600","1.45","Jalan Taman, Taman Metropolitan Kepong, 52100, Kuala Lumpur","3.221135","101.642169","Kuala Lumpur","Kepong","3","2","1,100","2","Partly furnished","2021-05-13T18:32:44.305Z","4083","NULL","Condominium"
"The Henge, Taman Metropolitan Kepong, Kepong","The Henge","1500","1.36","Jalan Taman, Taman Metropolitan Kepong, 52100, Kuala Lumpur","3.221135","101.642169","Kuala Lumpur","Kepong","3","2","1,100","2","Partly furnished","2021-05-13T18:32:39.005Z","4083","NULL","Condominium"
"The Henge, Taman Metropolitan Kepong, Kepong","The Henge","1600","1.45","Jalan Taman, Taman Metropolitan Kepong, 52100, Kuala Lumpur","3.221135","101.642169","Kuala Lumpur","Kepong","3","2","1,100","2","Partly furnished","2021-05-13T18:32:36.179Z","4083","NULL","Condominium"
"The Henge, Taman Metropolitan Kepong, Kepong","The Henge","1800","1.64","Jalan Taman, Taman Metropolitan Kepong, 52100, Kuala Lumpur","3.221135","101.642169","Kuala Lumpur","Kepong","3","2","1,100","2","Partly furnished","2021-05-13T18:32:33.059Z","4083","NULL","Condominium"
"The Henge, Taman Metropolitan Kepong, Kepong","The Henge","1800","1.64","Jalan Taman, Taman Metropolitan Kepong, 52100, Kuala Lumpur","3.221135","101.642169","Kuala Lumpur","Kepong","3","2","1,100","2","Fully furnished","2021-05-13T18:32:29.441Z","4083","NULL","Condominium"
"The Henge, Taman Metropolitan Kepong, Kepong","The Henge","1800","1.64","Jalan Taman, Taman Metropolitan Kepong, 52100, Kuala Lumpur","3.221135","101.642169","Kuala Lumpur","Kepong","3","2","1,100","2","Fully furnished","2021-05-13T18:32:04.711Z","4083","NULL","Condominium"
"The Henge, Taman Metropolitan Kepong, Kepong","The Henge","1660","1.28","Jalan Taman, Taman Metropolitan Kepong, 52100, Kuala Lumpur","3.221135","101.642169","Kuala Lumpur","Kepong","3","2","1,300","2","Partly furnished","2021-05-13T18:32:01.787Z","4083","NULL","Condominium"
"The Henge, Taman Metropolitan Kepong, Kepong","The Henge","1800","1.64","Jalan Taman, Taman Metropolitan Kepong, 52100, Kuala Lumpur","3.221135","101.642169","Kuala Lumpur","Kepong","3","2","1,100","2","Fully furnished","2021-05-13T18:31:41.073Z","4083","NULL","Condominium"
"Fortune Centra, Kepong","Fortune Centra","1400","1.81","Jalan Metro Perdana 6, Kepong, 52100, Selangor","3.215676","101.64384","Selangor","Kepong","2","2","775","1","Partly furnished","2021-05-13T15:47:34.116Z","5871","Intermediate","Serviced Residence"
"Fortune Centra, Kepong","Fortune Centra","1100","1.65","Jalan Metro Perdana 6, Kepong, 52100, Selangor","3.215676","101.64384","Selangor","Kepong","2","1","666","1","Partly furnished","2021-05-13T09:36:36.529Z","5871","NULL","Serviced Residence"
"The Henge, Taman Metropolitan Kepong, Kepong","The Henge","1500","1.15","Jalan Taman, Taman Metropolitan Kepong, 52100, Kuala Lumpur","3.221135","101.642169","Kuala Lumpur","Kepong","3+1","2","1,300","2","NULL","2021-05-13T06:42:28.958Z","4083","NULL","Condominium"
"Residensi Seri Wahyu, Kepong","Residensi Seri Wahyu","1550","NULL","Jalan Sibu, Taman Wahyu, 68100, Kuala Lumpur., 68100, Kuala Lumpur","3.213338","101.669742","Kuala Lumpur","Kepong","3","2","805","1","Fully Furnished","2021-05-13T03:16:00Z","4512","NULL","Condominium"
